schedule_season,team,regular_season_mean_score,playoff_mean_score,regular_season_z_score,playoff_z_score
1997,Philadelphia Eagles,19.81,,-0.28770563469284977,
1997,Pittsburgh Steelers,23.25,14.0,0.7719382446898041,-0.33919096485007205
1997,San Francisco 49ers,23.44,24.0,0.8304650868650092,1.0212006054042262
1997,Seattle Seahawks,22.81,,0.6364023996524876,
1997,Tampa Bay Buccaneers,18.69,13.5,-0.6327059675151082,-0.40721054336278695
1997,Tennessee Titans,20.81,,0.020330376755596003,
1997,Washington Commanders,20.44,,-0.09364294748032814,
1998,Arizona Cardinals,20.31,20.5,-0.18807120134589075,-0.08333511575636425
1998,Atlanta Falcons,27.62,23.0,1.228761998762453,0.22266898126822796
1998,Baltimore Ravens,16.81,,-0.8664455105632918,
1998,Buffalo Bills,25.0,17.0,0.7209503730054269,-0.5117408515907933
1998,Carolina Panthers,21.0,,-0.054334551814460015,
1998,Chicago Bears,17.25,,-0.7811641688331039,
1998,Cincinnati Bengals,16.75,,-0.8780747844355898,
1998,Dallas Cowboys,23.81,7.0,0.49030310787151027,-1.735757239689162
1998,Denver Broncos,31.31,31.67,1.9439623419087981,1.283891189749514
1998,Detroit Lions,19.12,,-0.41871846647980665,
1998,Green Bay Packers,25.5,27.0,0.8178609886079127,0.7122755365075755
1998,Indianapolis Colts,19.38,,-0.36832494636651436,
1998,Jacksonville Jaguars,24.5,24.5,0.624039757402941,0.4062714394829833
1998,Kansas City Chiefs,20.44,,-0.16287444128924392,
1998,Las Vegas Raiders,18.0,,-0.6357982454293751,
1998,Los Angeles Chargers,15.06,,-1.205632665171992,
1998,Los Angeles Rams,17.81,,-0.67262427935832,
1998,Miami Dolphins,20.06,13.5,-0.23652650914713366,-0.9401465874252224
1998,Minnesota Vikings,34.75,34.0,2.610707377253901,1.5690870081764337
1998,New England Patriots,21.06,10.0,-0.04270527794216196,-1.3685523232596515
1998,New Orleans Saints,19.06,,-0.4303477403521054,
1998,New York Giants,17.94,,-0.6474275193016732,
1998,New York Jets,26.0,22.0,0.9147716042103986,0.10026734245839107
1998,Philadelphia Eagles,10.06,,-2.1747388211968506,
1998,Pittsburgh Steelers,16.44,,-0.9381593661091308,
1998,San Francisco 49ers,29.94,24.0,1.6784272551579873,0.3450706200780648
1998,Seattle Seahawks,23.25,,0.38176321839672633,
1998,Tampa Bay Buccaneers,19.62,,-0.3218078508773208,
1998,Tennessee Titans,20.62,,-0.12798661967234906,
1998,Washington Commanders,19.94,,-0.25978505689172976,
1999,Arizona Cardinals,15.31,,-1.3043838573692856,
1999,Atlanta Falcons,17.81,,-0.7120032599704016,
1999,Baltimore Ravens,20.25,,-0.1338397969090902,
1999,Buffalo Bills,20.0,16.0,-0.19307785664897864,-0.4106767460553452
1999,Carolina Panthers,26.31,,1.3020907711858052,
1999,Chicago Bears,17.0,,-0.9039345735276398,
1999,Cincinnati Bengals,17.69,,-0.7404375286455475,
1999,Cleveland Browns,13.56,,-1.7190502755485046,
1999,Dallas Cowboys,22.0,10.0,0.28082662127012886,-1.0877714498791338
1999,Denver Broncos,19.62,,-0.2831197074536088,
1999,Detroit Lions,20.12,13.0,-0.16464358797383197,-0.7492240979672395
1999,Green Bay Packers,22.31,,0.3542818153475902,
1999,Indianapolis Colts,26.44,16.0,1.3328945622505477,-0.4106767460553452
1999,Jacksonville Jaguars,24.75,38.0,0.9324452784089016,2.072003834631879
1999,Kansas City Chiefs,24.38,,0.8447729499938665,
1999,Las Vegas Raiders,24.38,,0.8447729499938665,
1999,Los Angeles Chargers,16.81,,-0.9489554989299553,
1999,Los Angeles Rams,32.88,27.67,2.858866981150074,0.9062724528819237
1999,Miami Dolphins,20.38,13.5,-0.10303600584434845,-0.6927995393152571
1999,Minnesota Vikings,24.94,32.0,0.9774662038112172,1.3949091308080908
1999,New England Patriots,18.69,,-0.5034852896859937,
1999,New Orleans Saints,16.25,,-1.081648752747305,
1999,New York Giants,18.69,,-0.5034852896859937,
1999,New York Jets,19.25,,-0.37079203586864395,
1999,Philadelphia Eagles,17.0,,-0.9039345735276398,
1999,Pittsburgh Steelers,19.81,,-0.23809878205129414,
1999,San Francisco 49ers,18.44,,-0.5627233494258822,
1999,Seattle Seahawks,21.12,17.0,0.07230865098572178,-0.29782762875138047
1999,Tampa Bay Buccaneers,16.88,10.0,-0.9323688422027866,-1.0877714498791338
1999,Tennessee Titans,24.5,22.5,0.8732072186690132,0.32284251642042566
1999,Washington Commanders,27.69,20.0,1.62908486094999,0.0407197231605138
2000,Arizona Cardinals,13.12,,-1.4443010973555868,
2000,Atlanta Falcons,15.75,,-0.9413803300052791,
2000,Baltimore Ravens,20.81,23.75,0.026216279421547913,0.9918682893183399
2000,Buffalo Bills,19.69,,-0.1879553021116624,
2000,Carolina Panthers,19.38,,-0.24723493628603366,
2000,Chicago Bears,13.5,,-1.3716357393353902,
2000,Cincinnati Bengals,11.56,,-1.74261151449113,
2000,Cleveland Browns,10.06,,-2.0294484540445374,
2000,Dallas Cowboys,18.38,,-0.4384595626549719,
2000,Denver Broncos,30.31,3.0,1.8428502299264609,-1.6056832887240104
2000,Detroit Lions,19.19,,-0.2835676152961315,
2000,Green Bay Packers,22.06,,0.26524706238272067,
2000,Indianapolis Colts,26.81,17.0,1.173564037635177,0.14688163140094881
2000,Jacksonville Jaguars,22.94,,0.4335247335873868,
2000,Kansas City Chiefs,22.19,,0.2901062638106831,
2000,Las Vegas Raiders,29.94,15.0,1.7720971181699543,-0.10348478575975967
2000,Los Angeles Chargers,16.81,,-0.7386822260542049,
2000,Los Angeles Rams,33.75,28.0,2.5006629446356086,1.5238969257848454
2000,Miami Dolphins,20.19,11.5,-0.09234298892719328,-0.5416260157909996
2000,Minnesota Vikings,24.81,17.0,0.7911147848973007,0.14688163140094881
2000,New England Patriots,17.25,,-0.6545433904518718,
2000,New Orleans Saints,22.12,23.5,0.2767205399648574,0.9605724871732514
2000,New York Giants,20.5,22.67,-0.03306335475282268,0.8566704240515576
2000,New York Jets,20.06,,-0.11720219035515574,
2000,Philadelphia Eagles,21.94,15.5,0.24230010721844858,-0.040893181469582554
2000,Pittsburgh Steelers,20.06,,-0.11720219035515574,
2000,San Francisco 49ers,24.25,,0.6840289941306956,
2000,Seattle Seahawks,20.0,,-0.1286756679372918,
2000,Tampa Bay Buccaneers,24.25,3.0,0.6840289941306956,-1.6056832887240104
2000,Tennessee Titans,21.62,10.0,0.1811082267803883,-0.7294008286615309
2000,Washington Commanders,17.56,,-0.5952637562775013,
2001,Arizona Cardinals,18.44,,-0.48791876581420585,
2001,Atlanta Falcons,18.19,,-0.5568338457314665,
2001,Baltimore Ravens,18.94,15.0,-0.3500886059796844,-0.5544952098804065
2001,Buffalo Bills,16.56,,-1.0061601667920073,
2001,Carolina Panthers,15.81,,-1.212905406543789,
2001,Chicago Bears,21.12,19.0,0.2508508908988291,-0.053822334141890436
2001,Cincinnati Bengals,14.12,,-1.6787713467844718,
2001,Cleveland Browns,17.81,,-0.6615847672057036,
2001,Dallas Cowboys,15.38,,-1.3314393440014773,
2001,Denver Broncos,21.25,,0.2866867324558044,
2001,Detroit Lions,16.88,,-0.9179488644979135,
2001,Green Bay Packers,24.38,21.0,1.1495035330199086,0.19651410372736758
2001,Indianapolis Colts,25.81,,1.5436977901466398,
2001,Jacksonville Jaguars,18.38,,-0.504458384994349,
2001,Kansas City Chiefs,20.0,,-0.05788866713049925,
2001,Las Vegas Raiders,24.94,25.5,1.3038733120345731,0.7597710889331981
2001,Los Angeles Chargers,20.75,,0.14885657262128293,
2001,Los Angeles Rams,31.44,30.33,3.095665389883352,1.3643335863874562
2001,Miami Dolphins,21.5,3.0,0.35560181237306515,-2.0565138370959546
2001,Minnesota Vikings,18.12,,-0.5761300681082997,
2001,New England Patriots,23.19,20.0,0.821467752613748,0.07134588479273857
2001,New Orleans Saints,20.81,,0.16539619180142517,
2001,New York Giants,18.38,,-0.504458384994349,
2001,New York Jets,19.25,24.0,-0.26463390688228144,0.5720187605312547
2001,Philadelphia Eagles,21.44,29.33,0.3390621931929229,1.2391653674528271
2001,Pittsburgh Steelers,22.0,22.0,0.4934319722075866,0.3216823226619966
2001,San Francisco 49ers,25.56,15.0,1.4747827102293791,-0.5544952098804065
2001,Seattle Seahawks,18.81,,-0.38592444753666066,
2001,Tampa Bay Buccaneers,20.25,9.0,0.011026412786761482,-1.3055045234881806
2001,Tennessee Titans,21.0,,0.2177716525385437,
2001,Washington Commanders,16.0,,-1.160529945806671,
2002,Arizona Cardinals,16.38,,-1.3735667154215014,
2002,Atlanta Falcons,25.12,16.5,0.8941967967926981,-0.6135319662488542
2002,Baltimore Ravens,19.75,,-0.4991544687210606,
2002,Buffalo Bills,23.69,,0.523155398341176,
2002,Carolina Panthers,16.12,,-1.4410287878672323,
2002,Chicago Bears,17.56,,-1.067392694321644,
2002,Cincinnati Bengals,17.44,,-1.0985290354504424,
2002,Cleveland Browns,21.5,33.0,-0.04508282725940747,0.766914957811068
2002,Dallas Cowboys,13.56,,-2.1052707319482793,
2002,Denver Broncos,24.5,,0.7333257009605694,
2002,Detroit Lions,19.12,,-0.6626202596472555,
2002,Green Bay Packers,24.88,7.0,0.8319241145350995,-1.4083347407075972
2002,Houston Texans,13.31,,-2.170138109299944,
2002,Indianapolis Colts,21.81,0.0,0.03535272065665647,-1.9939788903087765
2002,Jacksonville Jaguars,20.5,,-0.3045523366660664,
2002,Kansas City Chiefs,29.19,,1.9502377000778,
2002,Las Vegas Raiders,28.12,30.67,1.672605325012675,0.5719791194438185
2002,Los Angeles Chargers,20.81,,-0.22411678875000246,
2002,Los Angeles Rams,19.75,,-0.4991544687210606,
2002,Miami Dolphins,23.62,,0.5049925326827097,
2002,Minnesota Vikings,24.38,,0.70218935983177,
2002,New England Patriots,23.81,,0.5542917394699743,
2002,New Orleans Saints,27.0,,1.3819994744772166,
2002,New York Giants,20.0,38.0,-0.43428709136939586,1.185232207526196
2002,New York Jets,22.44,25.5,0.19881851158285227,0.1394390832383761
2002,Philadelphia Eagles,25.94,15.0,1.1069617945061585,-0.7390271411633926
2002,Pittsburgh Steelers,24.38,33.5,0.70218935983177,0.8087466827825808
2002,San Francisco 49ers,22.94,22.5,0.3285532662861817,-0.11155126659070069
2002,Seattle Seahawks,22.19,,0.1339511342311875,
2002,Tampa Bay Buccaneers,21.62,35.33,-0.013946486130608138,0.9618507961783175
2002,Tennessee Titans,22.94,29.0,0.3285532662861817,0.43226115803896564
2002,Washington Commanders,19.19,,-0.6444573939887893,
2003,Arizona Cardinals,14.06,,-1.5178730382722894,
2003,Atlanta Falcons,18.69,,-0.48023141343759884,
2003,Baltimore Ravens,24.44,17.0,0.8084163927825888,-0.5214625494378877
2003,Buffalo Bills,15.19,,-1.2646257302672788,
2003,Carolina Panthers,20.31,25.25,-0.1171689010764335,0.5522644138389616
2003,Chicago Bears,17.69,,-0.7043440753889358,
2003,Cincinnati Bengals,21.62,,0.17641868607981848,
2003,Cleveland Browns,15.88,,-1.1099879935208559,
2003,Dallas Cowboys,18.06,10.0,-0.6214223904669417,-1.4325036091879417
2003,Denver Broncos,23.81,10.0,0.667225415753246,-1.4325036091879417
2003,Detroit Lions,16.88,,-0.8858753315695194,
2003,Green Bay Packers,27.62,25.0,1.5210946577878404,0.5197272331336026
2003,Houston Texans,15.94,,-1.0965412338037759,
2003,Indianapolis Colts,27.94,31.0,1.5928107096122683,1.3006195700622203
2003,Jacksonville Jaguars,17.25,,-0.8029536466475244,
2003,Kansas City Chiefs,30.25,31.0,2.1105109587198565,1.3006195700622203
2003,Las Vegas Raiders,16.88,,-0.8858753315695194,
2003,Los Angeles Chargers,19.56,,-0.2852533975399362,
2003,Los Angeles Rams,27.94,23.0,1.5928107096122683,0.25942978749073
2003,Miami Dolphins,19.44,,-0.31214691697409613,
2003,Minnesota Vikings,26.0,,1.1580321454266742,
2003,New England Patriots,21.75,24.33,0.20555333213349206,0.43252758884324005
2003,New Orleans Saints,21.25,,0.09349700115782356,
2003,New York Giants,15.19,,-1.2646257302672788,
2003,New York Jets,17.69,,-0.7043440753889358,
2003,Philadelphia Eagles,23.38,11.5,0.5708569711141711,-1.2372805249557872
2003,Pittsburgh Steelers,18.75,,-0.4667846537205189,
2003,San Francisco 49ers,24.0,,0.7098068215240003,
2003,Seattle Seahawks,25.25,27.0,0.9899476489631716,0.7800246787764752
2003,Tampa Bay Buccaneers,18.81,,-0.453337894003439,
2003,Tennessee Titans,27.19,17.0,1.4247262131487657,-0.5214625494378877
2003,Washington Commanders,17.94,,-0.6483159099011016,
2004,Arizona Cardinals,17.75,,-0.8565247516435508,
2004,Atlanta Falcons,21.25,28.5,-0.05375678357595507,1.4585759326610652
2004,Baltimore Ravens,19.81,,-0.3840384618666233,
2004,Buffalo Bills,24.69,,0.7352494478961964,
2004,Carolina Panthers,22.19,,0.16184375641934234,
2004,Chicago Bears,14.44,,-1.6157138871589056,
2004,Cincinnati Bengals,23.38,,0.4347848655623244,
2004,Cleveland Browns,17.25,,-0.9712058899389215,
2004,Dallas Cowboys,18.31,,-0.7280818767527357,
2004,Denver Broncos,23.81,24.0,0.5334106444963432,0.3280592057528194
2004,Detroit Lions,18.5,,-0.6845030442004946,
2004,Green Bay Packers,26.5,17.0,1.1503951685254385,-1.4305223694377853
2004,Houston Texans,19.31,,-0.4987196001619941,
2004,Indianapolis Colts,32.62,26.0,2.5540923012607766,0.8305110843787065
2004,Jacksonville Jaguars,16.31,,-1.186806429934219,
2004,Kansas City Chiefs,30.19,,1.9967419691452755,
2004,Las Vegas Raiders,20.0,,-0.3404596293143821,
2004,Los Angeles Chargers,27.88,17.0,1.4669151102206617,-1.4305223694377853
2004,Los Angeles Rams,19.94,22.0,-0.3542213659098263,-0.17439267287306767
2004,Miami Dolphins,17.19,,-0.9849676265343658,
2004,Minnesota Vikings,25.31,22.5,0.8774540593824557,-0.04877970321659591
2004,New England Patriots,27.31,28.33,1.336178612563939,1.4158675229778646
2004,New Orleans Saints,21.75,,0.06092435471941574,
2004,New York Giants,18.94,,-0.5835836425005679,
2004,New York Jets,20.81,18.5,-0.15467618527588167,-1.05368346046837
2004,Philadelphia Eagles,24.12,25.0,0.6045129502394736,0.5792851450657629
2004,Pittsburgh Steelers,23.25,23.5,0.40496776960552816,0.20244623609634763
2004,San Francisco 49ers,16.19,,-1.2143299031251074,
2004,Seattle Seahawks,23.19,20.0,0.391206033010084,-0.6768445514989547
2004,Tampa Bay Buccaneers,18.81,,-0.613400738457365,
2004,Tennessee Titans,21.5,,0.003583785571730338,
2004,Washington Commanders,15.0,,-1.4872710122680903,
2005,Arizona Cardinals,19.44,,-0.28241958598920697,
2005,Atlanta Falcons,21.94,,0.31703827761218845,
2005,Baltimore Ravens,16.56,,-0.9729950448580151,
2005,Buffalo Bills,16.94,,-0.8818774495906024,
2005,Carolina Panthers,24.44,22.0,0.9164961412135839,0.7037249357690258
2005,Chicago Bears,16.25,21.0,-1.047327819944588,0.5811959277999558
2005,Cincinnati Bengals,26.31,17.0,1.3648906231874272,0.0910798959236757
2005,Cleveland Browns,14.5,,-1.4669483244655648,
2005,Dallas Cowboys,20.31,,-0.07380824945592199,
2005,Denver Broncos,24.69,22.0,0.9764419275737235,0.7037249357690258
2005,Detroit Lions,15.88,,-1.1360475837575943,
2005,Green Bay Packers,18.62,,-0.47904176525046477,
2005,Houston Texans,16.25,,-1.047327819944588,
2005,Indianapolis Colts,27.44,18.0,1.6358455775352585,0.21360890389274573
2005,Jacksonville Jaguars,22.56,3.0,0.4657038277853339,-1.6243262156433047
2005,Kansas City Chiefs,25.19,,1.0963335002940027,
2005,Las Vegas Raiders,18.12,,-0.5989333379707439,
2005,Los Angeles Chargers,26.12,,1.3193318255537216,
2005,Los Angeles Rams,22.69,,0.4968756366926071,
2005,Miami Dolphins,19.88,,-0.17691500199536195,
2005,Minnesota Vikings,19.12,,-0.35915019253018565,
2005,New England Patriots,23.69,20.5,0.7366587821331653,0.5199314238154208
2005,New Orleans Saints,14.69,,-1.4213895268318588,
2005,New York Giants,26.38,0.0,1.3816754433682663,-1.9919132395505148
2005,New York Jets,15.0,,-1.3470567517452856,
2005,Philadelphia Eagles,19.38,,-0.29680657471564104,
2005,Pittsburgh Steelers,24.31,26.75,0.8853243323063108,1.2857377236221086
2005,San Francisco 49ers,14.94,,-1.3614437404717192,
2005,Seattle Seahawks,28.25,21.33,1.8300699253421102,0.6216305004297488
2005,Tampa Bay Buccaneers,18.75,10.0,-0.44786995634319243,-0.7666231598598146
2005,Tennessee Titans,18.69,,-0.4622569450696256,
2005,Washington Commanders,22.44,13.5,0.43692985033246756,-0.3377716319680694
2006,Arizona Cardinals,19.62,,-0.2430854136485892,
2006,Atlanta Falcons,18.25,,-0.5637855200089309,
2006,Baltimore Ravens,22.06,6.0,0.3280884984092446,-1.916102470615133
2006,Buffalo Bills,18.75,,-0.44674168557085003,
2006,Carolina Panthers,16.88,,-0.8844856263692725,
2006,Chicago Bears,26.69,27.67,1.4119144053058734,0.9961851350822147
2006,Cincinnati Bengals,23.31,,0.6206980845044466,
2006,Cleveland Browns,14.88,,-1.3526609641215952,
2006,Dallas Cowboys,26.56,20.0,1.3814830083519718,-0.03460609406862334
2006,Denver Broncos,19.94,,-0.16817735960821742,
2006,Detroit Lions,19.06,,-0.37417450821924025,
2006,Green Bay Packers,18.81,,-0.43269642543828063,
2006,Houston Texans,16.69,,-0.9289622834557426,
2006,Indianapolis Colts,26.69,26.25,1.4119144053058734,0.8053476454610685
2006,Jacksonville Jaguars,23.19,,0.5926075642393078,
2006,Kansas City Chiefs,20.69,8.0,0.007388392048903784,-1.6473172739656317
2006,Las Vegas Raiders,10.5,,-2.377964953799183,
2006,Los Angeles Chargers,30.75,21.0,2.3623103409430892,0.09978650425612735
2006,Los Angeles Rams,22.94,,0.5340856470202674,
2006,Miami Dolphins,16.25,,-1.031960857761254,
2006,Minnesota Vikings,17.62,,-0.7112607514009124,
2006,New England Patriots,24.06,31.67,0.7962638361615678,1.5337555283812174
2006,New Orleans Saints,25.81,20.5,1.2059172566948506,0.032590205093752
2006,New York Giants,22.19,20.0,0.3585198953631462,-0.03460609406862334
2006,New York Jets,19.75,16.0,-0.21265401669468842,-0.5721764873676262
2006,Philadelphia Eagles,24.88,23.5,0.9882157246400204,0.4357680000680041
2006,Pittsburgh Steelers,22.06,,0.3280884984092446,
2006,San Francisco 49ers,18.62,,-0.4771730825247508,
2006,Seattle Seahawks,20.94,22.5,0.06591030926794418,0.3013754017432534
2006,Tampa Bay Buccaneers,13.19,,-1.7482691245223088,
2006,Tennessee Titans,20.25,,-0.09561018225660763,
2006,Washington Commanders,19.19,,-0.34374311126533863,
2007,Arizona Cardinals,25.25,,0.7129232135988535,
2007,Atlanta Falcons,16.19,,-1.1003121411391021,
2007,Baltimore Ravens,17.19,,-0.9001757885190186,
2007,Buffalo Bills,15.75,,-1.188372136291939,
2007,Carolina Panthers,16.69,,-1.0002439648290604,
2007,Chicago Bears,20.88,,-0.16167264735091127,
2007,Cincinnati Bengals,23.75,,0.41271868466872835,
2007,Cleveland Browns,25.12,,0.6869054877582428,
2007,Dallas Cowboys,28.44,17.0,1.3513581784569197,-0.5310951508648702
2007,Denver Broncos,20.0,,-0.33779263765658446,
2007,Detroit Lions,21.62,,-0.01357174641204915,
2007,Green Bay Packers,27.19,31.0,1.1011877376818155,1.3980720998442795
2007,Houston Texans,23.69,,0.4007105035115236,
2007,Indianapolis Colts,28.12,24.0,1.2873145456184931,0.43348847448970457
2007,Jacksonville Jaguars,25.69,25.5,0.8009832087516904,0.6401849656371135
2007,Kansas City Chiefs,14.12,,-1.5145943910626751,
2007,Las Vegas Raiders,17.69,,-0.800107612208977,
2007,Los Angeles Chargers,25.75,19.0,0.8129913899088952,-0.2554998293349917
2007,Los Angeles Rams,16.44,,-1.0502780529840812,
2007,Miami Dolphins,16.69,,-1.0002439648290604,
2007,Minnesota Vikings,22.81,,0.22459051320584966,
2007,New England Patriots,36.81,22.0,3.026499449887018,0.15789315295982606
2007,New Orleans Saints,23.69,,0.4007105035115236,
2007,New York Giants,23.31,21.25,0.3246586895158914,0.054544907386121624
2007,New York Jets,16.75,,-0.9882357836718556,
2007,Philadelphia Eagles,21.0,,-0.13765628503650107,
2007,Pittsburgh Steelers,24.56,29.0,0.5748291302909957,1.122476778314401
2007,San Francisco 49ers,13.69,,-1.600653022689311,
2007,Seattle Seahawks,24.56,27.5,0.5748291302909957,0.915780287166992
2007,Tampa Bay Buccaneers,20.88,14.0,-0.16167264735091127,-0.944488133159688
2007,Tennessee Titans,18.81,6.0,-0.575954897274484,-2.046869419279202
2007,Washington Commanders,20.88,14.0,-0.16167264735091127,-0.944488133159688
2008,Arizona Cardinals,26.69,29.5,1.1142761995023878,1.5113579629372371
2008,Atlanta Falcons,24.44,24.0,0.5762673048928658,0.7556789814686186
2008,Baltimore Ravens,24.06,18.0,0.4854035804699237,-0.06869808922441988
2008,Buffalo Bills,21.0,,-0.2462885161990259,
2008,Carolina Panthers,25.88,13.0,0.9205929974429593,-0.7556789814686186
2008,Chicago Bears,23.44,,0.33715224062196714,
2008,Cincinnati Bengals,12.75,,-2.21898779643394,
2008,Cleveland Browns,14.5,,-1.800536433959867,
2008,Dallas Cowboys,22.62,,0.14107788791983017,
2008,Denver Broncos,23.12,,0.2606354200552795,
2008,Detroit Lions,16.75,,-1.2625275393503452,
2008,Green Bay Packers,26.19,,0.9947186673669384,
2008,Houston Texans,22.88,,0.20324780463026335,
2008,Indianapolis Colts,23.56,17.0,0.36584604833447437,-0.2060942676732596
2008,Jacksonville Jaguars,18.88,,-0.7532124524533312,
2008,Kansas City Chiefs,18.19,,-0.9182018468002507,
2008,Las Vegas Raiders,16.44,,-1.3366532092743235,
2008,Los Angeles Chargers,27.44,23.5,1.2936124977055616,0.6869808922441987
2008,Los Angeles Rams,14.5,,-1.800536433959867,
2008,Miami Dolphins,21.56,9.0,-0.11238408020732295,-1.3052636952639776
2008,Minnesota Vikings,23.69,14.0,0.3969310066896918,-0.6182828030197789
2008,New England Patriots,25.62,,0.8584230807325262,
2008,New Orleans Saints,28.94,,1.6522850941119098,
2008,New York Giants,26.69,11.0,1.1142761995023878,-1.030471338366298
2008,New York Jets,25.31,,0.784297410808547,
2008,Philadelphia Eagles,26.0,24.67,0.9492868051554674,0.8477344210293415
2008,Pittsburgh Steelers,21.69,28.33,-0.08129912185210551,1.3506044341520944
2008,San Francisco 49ers,21.19,,-0.20085665398755484,
2008,Seattle Seahawks,18.38,,-0.8727699845887806,
2008,Tampa Bay Buccaneers,22.56,,0.12673098406357572,
2008,Tennessee Titans,23.44,10.0,0.33715224062196714,-1.1678675168151378
2008,Washington Commanders,16.56,,-1.3079594015618161,
2009,Arizona Cardinals,23.44,32.5,0.3915726543278989,0.8979161829356678
2009,Atlanta Falcons,22.69,,0.2427328744123212,
2009,Baltimore Ravens,24.44,18.0,0.5900256942153358,-0.5011830901977266
2009,Buffalo Bills,16.12,,-1.0611035976481393,
2009,Carolina Panthers,19.69,,-0.35262624524998953,
2009,Chicago Bears,20.44,,-0.20378646533441186,
2009,Cincinnati Bengals,19.06,14.0,-0.4776516603790753,-0.8871415103724561
2009,Cleveland Browns,15.31,,-1.2218505599569633,
2009,Dallas Cowboys,22.56,18.5,0.21693397922695387,-0.4529382876758854
2009,Denver Broncos,20.38,,-0.21569364772765853,
2009,Detroit Lions,16.38,,-1.0095058072774061,
2009,Green Bay Packers,28.81,45.0,1.4572654785234347,2.1040362459816975
2009,Houston Texans,24.25,,0.5523196166367225,
2009,Indianapolis Colts,26.0,22.33,0.8996124364397371,-0.08338310035858211
2009,Jacksonville Jaguars,18.12,,-0.6641975178732655,
2009,Kansas City Chiefs,18.38,,-0.6125997275025323,
2009,Las Vegas Raiders,12.31,,-1.817209679619274,
2009,Los Angeles Chargers,28.38,14.0,1.3719306713718367,-0.8871415103724561
2009,Los Angeles Rams,10.94,,-2.089090344265063,
2009,Miami Dolphins,22.5,,0.20502679683370792,
2009,Minnesota Vikings,29.38,31.0,1.5703837112592738,0.7531817753701442
2009,New England Patriots,26.69,14.0,1.0365450339620688,-0.8871415103724561
2009,New Orleans Saints,31.88,35.67,2.066516310977866,1.203788230924141
2009,New York Giants,25.12,,0.7249737613387929,
2009,New York Jets,21.75,19.33,0.05618701691813024,-0.3728519154896292
2009,Philadelphia Eagles,26.81,14.0,1.0603593987485607,-0.8871415103724561
2009,Pittsburgh Steelers,23.0,,0.3042533167774264,
2009,San Francisco 49ers,20.62,,-0.16806491815467328,
2009,Seattle Seahawks,17.5,,-0.7872384026034767,
2009,Tampa Bay Buccaneers,15.25,,-1.2337577423502097,
2009,Tennessee Titans,22.12,,0.1296146416764821,
2009,Washington Commanders,16.62,,-0.9618770777044209,
2010,Arizona Cardinals,18.06,,-0.9891254156559897,
2010,Atlanta Falcons,25.88,21.0,0.9557063908479364,-0.2831631722239274
2010,Baltimore Ravens,22.31,27.0,0.06784839222657883,0.4650110809915876
2010,Buffalo Bills,17.69,,-1.081144311871648,
2010,Carolina Panthers,12.25,,-2.4340707859613357,
2010,Chicago Bears,20.88,24.5,-0.28779220666096766,0.15327180881845634
2010,Cincinnati Bengals,20.12,,-0.4768039934823206,
2010,Cleveland Browns,16.94,,-1.2676691014979835,
2010,Dallas Cowboys,24.62,,0.6423447442756931,
2010,Denver Broncos,21.5,,-0.1335983805698633,
2010,Detroit Lions,22.62,,0.14494530527213145,
2010,Green Bay Packers,24.25,30.25,0.5503258480600339,0.8702721348166582
2010,Houston Texans,24.38,,0.5826568115952652,
2010,Indianapolis Colts,27.19,16.0,1.2815030233952698,-0.9066417165701899
2010,Jacksonville Jaguars,22.06,,0.005673462351133633,
2010,Kansas City Chiefs,22.88,7.0,0.20960723234259399,-2.0289030963934622
2010,Las Vegas Raiders,25.62,,0.8910444637774739,
2010,Los Angeles Chargers,27.56,,1.373521919610928,
2010,Los Angeles Rams,18.06,,-0.9891254156559897,
2010,Miami Dolphins,17.06,,-1.2378251351577705,
2010,Minnesota Vikings,17.56,,-1.11347527540688,
2010,New England Patriots,32.38,21.0,2.5722545676095128,-0.2831631722239274
2010,New Orleans Saints,24.0,36.0,0.4881509181845887,1.58727246081486
2010,New York Giants,24.62,,0.6423447442756931,
2010,New York Jets,22.94,21.33,0.22452921551270139,-0.24201358829707428
2010,Philadelphia Eagles,27.44,16.0,1.343677953270715,-0.9066417165701899
2010,Pittsburgh Steelers,23.44,26.67,0.3488790752635918,0.42386149706473447
2010,San Francisco 49ers,19.06,,-0.7404256961542088,
2010,Seattle Seahawks,19.38,32.5,-0.6608417859136388,1.1508374797724763
2010,Tampa Bay Buccaneers,21.31,,-0.18085132727520198,
2010,Tennessee Titans,22.25,,0.05292640905647231,
2010,Washington Commanders,18.88,,-0.7851916456645293,
2011,Arizona Cardinals,19.5,,-0.48807292046141293,
2011,Atlanta Falcons,25.12,2.0,0.5359008781361196,-2.1574514721232925
2011,Baltimore Ravens,23.62,20.0,0.2625982628520807,-0.21030937552599488
2011,Buffalo Bills,23.25,,0.19518361774868428,
2011,Carolina Panthers,25.38,,0.5832733314520193,
2011,Chicago Bears,22.06,,-0.021636457043320134,
2011,Cincinnati Bengals,21.5,10.0,-0.12366943341602775,-1.2920549847467158
2011,Cleveland Browns,13.62,,-1.5594191723748456,
2011,Dallas Cowboys,23.06,,0.16056528647937246,
2011,Denver Broncos,19.31,19.5,-0.5226912517307247,-0.26439665598703094
2011,Detroit Lions,29.62,28.0,1.3558087239882364,0.6550871118505819
2011,Green Bay Packers,35.0,20.0,2.3360541041403224,-0.21030937552599488
2011,Houston Texans,23.81,22.0,0.2972165941213919,0.006039746318149296
